# BVec Raw Data (Entire Vector): 278528 elements
# Format: index,byte_value,hex_value,as_int8,interpretation
48553,2,0x2,2,weight
48554,2,0x2,2,weight
48555,2,0x2,2,weight
48556,2,0x2,2,weight
48557,2,0x2,2,weight
48558,2,0x2,2,weight
48559,2,0x2,2,weight
48560,1,0x1,1,weight
48561,1,0x1,1,weight
48562,1,0x1,1,weight
48563,1,0x1,1,weight
48564,1,0x1,1,weight
48565,1,0x1,1,weight
48566,1,0x1,1,weight
48567,1,0x1,1,weight
48568,2,0x2,2,weight
48569,2,0x2,2,weight
48570,2,0x2,2,weight
48571,2,0x2,2,weight
48572,2,0x2,2,weight
48573,2,0x2,2,weight
48574,2,0x2,2,weight
48575,2,0x2,2,weight
48576,1,0x1,1,weight
48577,1,0x1,1,weight
48578,1,0x1,1,weight
48579,1,0x1,1,weight
48580,1,0x1,1,weight
48581,1,0x1,1,weight
48582,1,0x1,1,weight
48583,1,0x1,1,weight
48584,2,0x2,2,weight
48585,2,0x2,2,weight
48586,2,0x2,2,weight
48587,2,0x2,2,weight
48588,2,0x2,2,weight
48589,2,0x2,2,weight
48590,2,0x2,2,weight
48591,2,0x2,2,weight
48592,1,0x1,1,weight
48593,1,0x1,1,weight
48594,1,0x1,1,weight
48595,1,0x1,1,weight
48596,1,0x1,1,weight
48597,1,0x1,1,weight
48598,1,0x1,1,weight
48599,1,0x1,1,weight
48600,2,0x2,2,weight
48601,2,0x2,2,weight
48602,2,0x2,2,weight
48603,2,0x2,2,weight
48604,2,0x2,2,weight
48605,2,0x2,2,weight
48606,2,0x2,2,weight
48607,2,0x2,2,weight
48608,1,0x1,1,weight
48609,1,0x1,1,weight
48610,1,0x1,1,weight
48611,1,0x1,1,weight
48612,1,0x1,1,weight
48613,1,0x1,1,weight
48614,1,0x1,1,weight
48615,1,0x1,1,weight
48616,2,0x2,2,weight
48617,2,0x2,2,weight
48618,2,0x2,2,weight
48619,2,0x2,2,weight
48620,2,0x2,2,weight
48621,2,0x2,2,weight
48622,2,0x2,2,weight
48623,2,0x2,2,weight
48624,1,0x1,1,weight
48625,1,0x1,1,weight
48626,1,0x1,1,weight
48627,1,0x1,1,weight
48628,1,0x1,1,weight
48629,1,0x1,1,weight
48630,1,0x1,1,weight
48631,1,0x1,1,weight
48632,2,0x2,2,weight
48633,2,0x2,2,weight
48634,2,0x2,2,weight
48635,2,0x2,2,weight
48636,2,0x2,2,weight
48637,2,0x2,2,weight
48638,2,0x2,2,weight
48639,2,0x2,2,weight
48640,1,0x1,1,weight
48641,1,0x1,1,weight
48642,1,0x1,1,weight
48643,1,0x1,1,weight
48644,1,0x1,1,weight
48645,1,0x1,1,weight
48646,1,0x1,1,weight
48647,1,0x1,1,weight
48648,2,0x2,2,weight
48649,2,0x2,2,weight
48650,2,0x2,2,weight
48651,2,0x2,2,weight
48652,2,0x2,2,weight
48653,2,0x2,2,weight
48654,2,0x2,2,weight
48655,2,0x2,2,weight
48656,1,0x1,1,weight
48657,1,0x1,1,weight
48658,1,0x1,1,weight
48659,1,0x1,1,weight
48660,1,0x1,1,weight
48661,1,0x1,1,weight
48662,1,0x1,1,weight
48663,1,0x1,1,weight
48664,2,0x2,2,weight
48665,2,0x2,2,weight
48666,2,0x2,2,weight
48667,2,0x2,2,weight
48668,2,0x2,2,weight
48669,2,0x2,2,weight
48670,2,0x2,2,weight
48671,2,0x2,2,weight
48672,1,0x1,1,weight
48673,1,0x1,1,weight
48674,1,0x1,1,weight
48675,1,0x1,1,weight
48676,1,0x1,1,weight
48677,1,0x1,1,weight
48678,1,0x1,1,weight
48679,1,0x1,1,weight
48680,2,0x2,2,weight
48681,2,0x2,2,weight
48682,2,0x2,2,weight
48683,2,0x2,2,weight
48684,2,0x2,2,weight
48685,2,0x2,2,weight
48686,2,0x2,2,weight
48687,2,0x2,2,weight
48688,1,0x1,1,weight
48689,1,0x1,1,weight
48690,1,0x1,1,weight
48691,1,0x1,1,weight
48692,1,0x1,1,weight
48693,1,0x1,1,weight
48694,1,0x1,1,weight
48695,1,0x1,1,weight
48696,2,0x2,2,weight
48697,2,0x2,2,weight
48698,2,0x2,2,weight
48699,2,0x2,2,weight
48700,2,0x2,2,weight
48701,2,0x2,2,weight
48702,2,0x2,2,weight
48703,2,0x2,2,weight
48704,1,0x1,1,weight
48705,1,0x1,1,weight
48706,1,0x1,1,weight
48707,1,0x1,1,weight
48708,1,0x1,1,weight
48709,1,0x1,1,weight
48710,1,0x1,1,weight
48711,1,0x1,1,weight
48712,2,0x2,2,weight
48713,2,0x2,2,weight
48714,2,0x2,2,weight
48715,2,0x2,2,weight
48716,2,0x2,2,weight
48717,2,0x2,2,weight
48718,2,0x2,2,weight
48719,2,0x2,2,weight
48720,1,0x1,1,weight
48721,1,0x1,1,weight
48722,1,0x1,1,weight
48723,1,0x1,1,weight
48724,1,0x1,1,weight
48725,1,0x1,1,weight
48726,1,0x1,1,weight
48727,1,0x1,1,weight
48728,2,0x2,2,weight
48729,2,0x2,2,weight
48730,2,0x2,2,weight
48731,2,0x2,2,weight
48732,2,0x2,2,weight
48733,2,0x2,2,weight
48734,2,0x2,2,weight
48735,2,0x2,2,weight
48736,1,0x1,1,weight
48737,1,0x1,1,weight
48738,1,0x1,1,weight
48739,1,0x1,1,weight
48740,1,0x1,1,weight
48741,1,0x1,1,weight
48742,1,0x1,1,weight
48743,1,0x1,1,weight
48744,2,0x2,2,weight
48745,2,0x2,2,weight
48746,2,0x2,2,weight
48747,2,0x2,2,weight
48748,2,0x2,2,weight
48749,2,0x2,2,weight
48750,2,0x2,2,weight
48751,2,0x2,2,weight
48752,1,0x1,1,weight
48753,1,0x1,1,weight
48754,1,0x1,1,weight
48755,1,0x1,1,weight
48756,1,0x1,1,weight
48757,1,0x1,1,weight
48758,1,0x1,1,weight
48759,1,0x1,1,weight
48760,2,0x2,2,weight
48761,2,0x2,2,weight
48762,2,0x2,2,weight
48763,2,0x2,2,weight
48764,2,0x2,2,weight
48765,2,0x2,2,weight
48766,2,0x2,2,weight
48767,2,0x2,2,weight
48768,1,0x1,1,weight
48769,1,0x1,1,weight
48770,1,0x1,1,weight
48771,1,0x1,1,weight
48772,1,0x1,1,weight
48773,1,0x1,1,weight
48774,1,0x1,1,weight
48775,1,0x1,1,weight
48776,2,0x2,2,weight
48777,2,0x2,2,weight
48778,2,0x2,2,weight
48779,2,0x2,2,weight
48780,2,0x2,2,weight
48781,2,0x2,2,weight
48782,2,0x2,2,weight
48783,2,0x2,2,weight
48784,1,0x1,1,weight
48785,1,0x1,1,weight
48786,1,0x1,1,weight
48787,1,0x1,1,weight
48788,1,0x1,1,weight
48789,1,0x1,1,weight
48790,1,0x1,1,weight
48791,1,0x1,1,weight
48792,2,0x2,2,weight
48793,2,0x2,2,weight
48794,2,0x2,2,weight
48795,2,0x2,2,weight
48796,2,0x2,2,weight
48797,2,0x2,2,weight
48798,2,0x2,2,weight
48799,2,0x2,2,weight
48800,1,0x1,1,weight
48801,1,0x1,1,weight
48802,1,0x1,1,weight
48803,1,0x1,1,weight
48804,1,0x1,1,weight
48805,1,0x1,1,weight
48806,1,0x1,1,weight
48807,1,0x1,1,weight
48808,2,0x2,2,weight
48809,2,0x2,2,weight
48810,2,0x2,2,weight
48811,2,0x2,2,weight
48812,2,0x2,2,weight
48813,2,0x2,2,weight
48814,2,0x2,2,weight
48815,2,0x2,2,weight
48816,1,0x1,1,weight
48817,1,0x1,1,weight
48818,1,0x1,1,weight
48819,1,0x1,1,weight
48820,1,0x1,1,weight
48821,1,0x1,1,weight
48822,1,0x1,1,weight
48823,1,0x1,1,weight
48824,2,0x2,2,weight
48825,2,0x2,2,weight
48826,2,0x2,2,weight
48827,2,0x2,2,weight
48828,2,0x2,2,weight
48829,2,0x2,2,weight
48830,2,0x2,2,weight
48831,2,0x2,2,weight
48832,1,0x1,1,weight
48833,1,0x1,1,weight
48834,1,0x1,1,weight
48835,1,0x1,1,weight
48836,1,0x1,1,weight
48837,1,0x1,1,weight
48838,1,0x1,1,weight
48839,1,0x1,1,weight
48840,2,0x2,2,weight
48841,2,0x2,2,weight
48842,2,0x2,2,weight
48843,2,0x2,2,weight
48844,2,0x2,2,weight
48845,2,0x2,2,weight
48846,2,0x2,2,weight
48847,2,0x2,2,weight
48848,1,0x1,1,weight
48849,1,0x1,1,weight
48850,1,0x1,1,weight
48851,1,0x1,1,weight
48852,1,0x1,1,weight
48853,1,0x1,1,weight
48854,1,0x1,1,weight
48855,1,0x1,1,weight
48856,2,0x2,2,weight
48857,2,0x2,2,weight
48858,2,0x2,2,weight
48859,2,0x2,2,weight
48860,2,0x2,2,weight
48861,2,0x2,2,weight
48862,2,0x2,2,weight
48863,2,0x2,2,weight
48864,1,0x1,1,weight
48865,1,0x1,1,weight
48866,1,0x1,1,weight
48867,1,0x1,1,weight
48868,1,0x1,1,weight
48869,1,0x1,1,weight
48870,1,0x1,1,weight
48871,1,0x1,1,weight
48872,2,0x2,2,weight
48873,2,0x2,2,weight
48874,2,0x2,2,weight
48875,2,0x2,2,weight
48876,2,0x2,2,weight
48877,2,0x2,2,weight
48878,2,0x2,2,weight
48879,2,0x2,2,weight
48880,1,0x1,1,weight
48881,1,0x1,1,weight
48882,1,0x1,1,weight
48883,1,0x1,1,weight
48884,1,0x1,1,weight
48885,1,0x1,1,weight
48886,1,0x1,1,weight
48887,1,0x1,1,weight
48888,2,0x2,2,weight
48889,2,0x2,2,weight
48890,2,0x2,2,weight
48891,2,0x2,2,weight
48892,2,0x2,2,weight
48893,2,0x2,2,weight
48894,2,0x2,2,weight
48895,2,0x2,2,weight
48896,128,0x80,-128,scale_factor_byte
48897,63,0x3f,63,scale_factor_byte
48898,0,0x0,0,scale_factor_byte
48899,63,0x3f,63,scale_factor_byte
48900,128,0x80,-128,scale_factor_byte
48901,63,0x3f,63,scale_factor_byte
48902,0,0x0,0,scale_factor_byte
48903,63,0x3f,63,scale_factor_byte
48904,128,0x80,-128,scale_factor_byte
48905,63,0x3f,63,scale_factor_byte
48906,0,0x0,0,scale_factor_byte
48907,63,0x3f,63,scale_factor_byte
48908,128,0x80,-128,scale_factor_byte
48909,63,0x3f,63,scale_factor_byte
48910,0,0x0,0,scale_factor_byte
48911,63,0x3f,63,scale_factor_byte
48912,128,0x80,-128,scale_factor_byte
48913,63,0x3f,63,scale_factor_byte
48914,0,0x0,0,scale_factor_byte
48915,63,0x3f,63,scale_factor_byte
48916,128,0x80,-128,scale_factor_byte
48917,63,0x3f,63,scale_factor_byte
48918,0,0x0,0,scale_factor_byte
48919,63,0x3f,63,scale_factor_byte
48920,128,0x80,-128,scale_factor_byte
48921,63,0x3f,63,scale_factor_byte
48922,0,0x0,0,scale_factor_byte
48923,63,0x3f,63,scale_factor_byte
48924,128,0x80,-128,scale_factor_byte
48925,63,0x3f,63,scale_factor_byte
48926,0,0x0,0,scale_factor_byte
48927,63,0x3f,63,scale_factor_byte
48928,128,0x80,-128,scale_factor_byte
48929,63,0x3f,63,scale_factor_byte
48930,0,0x0,0,scale_factor_byte
48931,63,0x3f,63,scale_factor_byte
48932,128,0x80,-128,scale_factor_byte
48933,63,0x3f,63,scale_factor_byte
48934,0,0x0,0,scale_factor_byte
48935,63,0x3f,63,scale_factor_byte
48936,128,0x80,-128,scale_factor_byte
48937,63,0x3f,63,scale_factor_byte
48938,0,0x0,0,scale_factor_byte
48939,63,0x3f,63,scale_factor_byte
48940,128,0x80,-128,scale_factor_byte
48941,63,0x3f,63,scale_factor_byte
48942,0,0x0,0,scale_factor_byte
48943,63,0x3f,63,scale_factor_byte
48944,128,0x80,-128,scale_factor_byte
48945,63,0x3f,63,scale_factor_byte
48946,0,0x0,0,scale_factor_byte
48947,63,0x3f,63,scale_factor_byte
48948,128,0x80,-128,scale_factor_byte
48949,63,0x3f,63,scale_factor_byte
48950,0,0x0,0,scale_factor_byte
48951,63,0x3f,63,scale_factor_byte
48952,128,0x80,-128,scale_factor_byte
48953,63,0x3f,63,scale_factor_byte
48954,0,0x0,0,scale_factor_byte
48955,63,0x3f,63,scale_factor_byte
48956,128,0x80,-128,scale_factor_byte
48957,63,0x3f,63,scale_factor_byte
48958,0,0x0,0,scale_factor_byte
48959,63,0x3f,63,scale_factor_byte
48960,1,0x1,1,weight
48961,1,0x1,1,weight
48962,1,0x1,1,weight
48963,1,0x1,1,weight
48964,1,0x1,1,weight
48965,1,0x1,1,weight
48966,1,0x1,1,weight
48967,1,0x1,1,weight
48968,2,0x2,2,weight
48969,2,0x2,2,weight
48970,2,0x2,2,weight
48971,2,0x2,2,weight
48972,2,0x2,2,weight
48973,2,0x2,2,weight
48974,2,0x2,2,weight
48975,2,0x2,2,weight
48976,1,0x1,1,weight
48977,1,0x1,1,weight
48978,1,0x1,1,weight
48979,1,0x1,1,weight
48980,1,0x1,1,weight
48981,1,0x1,1,weight
48982,1,0x1,1,weight
48983,1,0x1,1,weight
48984,2,0x2,2,weight
48985,2,0x2,2,weight
48986,2,0x2,2,weight
48987,2,0x2,2,weight
48988,2,0x2,2,weight
48989,2,0x2,2,weight
48990,2,0x2,2,weight
48991,2,0x2,2,weight
48992,1,0x1,1,weight
48993,1,0x1,1,weight
48994,1,0x1,1,weight
48995,1,0x1,1,weight
48996,1,0x1,1,weight
48997,1,0x1,1,weight
48998,1,0x1,1,weight
48999,1,0x1,1,weight
49000,2,0x2,2,weight
49001,2,0x2,2,weight
49002,2,0x2,2,weight
49003,2,0x2,2,weight
49004,2,0x2,2,weight
49005,2,0x2,2,weight
49006,2,0x2,2,weight
49007,2,0x2,2,weight
49008,1,0x1,1,weight
49009,1,0x1,1,weight
49010,1,0x1,1,weight
49011,1,0x1,1,weight
49012,1,0x1,1,weight
49013,1,0x1,1,weight
49014,1,0x1,1,weight
49015,1,0x1,1,weight
49016,2,0x2,2,weight
49017,2,0x2,2,weight
49018,2,0x2,2,weight
49019,2,0x2,2,weight
49020,2,0x2,2,weight
49021,2,0x2,2,weight
49022,2,0x2,2,weight
49023,2,0x2,2,weight
49024,1,0x1,1,weight
49025,1,0x1,1,weight
49026,1,0x1,1,weight
49027,1,0x1,1,weight
49028,1,0x1,1,weight
49029,1,0x1,1,weight
49030,1,0x1,1,weight
49031,1,0x1,1,weight
49032,2,0x2,2,weight
49033,2,0x2,2,weight
49034,2,0x2,2,weight
49035,2,0x2,2,weight
49036,2,0x2,2,weight
49037,2,0x2,2,weight
49038,2,0x2,2,weight
49039,2,0x2,2,weight
49040,1,0x1,1,weight
49041,1,0x1,1,weight
49042,1,0x1,1,weight
49043,1,0x1,1,weight
49044,1,0x1,1,weight
49045,1,0x1,1,weight
49046,1,0x1,1,weight
49047,1,0x1,1,weight
49048,2,0x2,2,weight
49049,2,0x2,2,weight
49050,2,0x2,2,weight
49051,2,0x2,2,weight
49052,2,0x2,2,weight
49053,2,0x2,2,weight
49054,2,0x2,2,weight
49055,2,0x2,2,weight
49056,1,0x1,1,weight
49057,1,0x1,1,weight
49058,1,0x1,1,weight
49059,1,0x1,1,weight
49060,1,0x1,1,weight
49061,1,0x1,1,weight
49062,1,0x1,1,weight
49063,1,0x1,1,weight
49064,2,0x2,2,weight
49065,2,0x2,2,weight
49066,2,0x2,2,weight
49067,2,0x2,2,weight
49068,2,0x2,2,weight
49069,2,0x2,2,weight
49070,2,0x2,2,weight
49071,2,0x2,2,weight
49072,1,0x1,1,weight
49073,1,0x1,1,weight
49074,1,0x1,1,weight
49075,1,0x1,1,weight
49076,1,0x1,1,weight
49077,1,0x1,1,weight
49078,1,0x1,1,weight
49079,1,0x1,1,weight
49080,2,0x2,2,weight
49081,2,0x2,2,weight
49082,2,0x2,2,weight
49083,2,0x2,2,weight
49084,2,0x2,2,weight
49085,2,0x2,2,weight
49086,2,0x2,2,weight
49087,2,0x2,2,weight
49088,1,0x1,1,weight
49089,1,0x1,1,weight
49090,1,0x1,1,weight
49091,1,0x1,1,weight
49092,1,0x1,1,weight
49093,1,0x1,1,weight
49094,1,0x1,1,weight
49095,1,0x1,1,weight
49096,2,0x2,2,weight
49097,2,0x2,2,weight
49098,2,0x2,2,weight
49099,2,0x2,2,weight
49100,2,0x2,2,weight
49101,2,0x2,2,weight
49102,2,0x2,2,weight
49103,2,0x2,2,weight
49104,1,0x1,1,weight
49105,1,0x1,1,weight
49106,1,0x1,1,weight
49107,1,0x1,1,weight
49108,1,0x1,1,weight
49109,1,0x1,1,weight
49110,1,0x1,1,weight
49111,1,0x1,1,weight
49112,2,0x2,2,weight
49113,2,0x2,2,weight
49114,2,0x2,2,weight
49115,2,0x2,2,weight
49116,2,0x2,2,weight
49117,2,0x2,2,weight
49118,2,0x2,2,weight
49119,2,0x2,2,weight
49120,1,0x1,1,weight
49121,1,0x1,1,weight
49122,1,0x1,1,weight
49123,1,0x1,1,weight
49124,1,0x1,1,weight
49125,1,0x1,1,weight
49126,1,0x1,1,weight
49127,1,0x1,1,weight
49128,2,0x2,2,weight
49129,2,0x2,2,weight
49130,2,0x2,2,weight
49131,2,0x2,2,weight
49132,2,0x2,2,weight
49133,2,0x2,2,weight
49134,2,0x2,2,weight
49135,2,0x2,2,weight
49136,1,0x1,1,weight
49137,1,0x1,1,weight
49138,1,0x1,1,weight
49139,1,0x1,1,weight
49140,1,0x1,1,weight
49141,1,0x1,1,weight
49142,1,0x1,1,weight
49143,1,0x1,1,weight
49144,2,0x2,2,weight
49145,2,0x2,2,weight
49146,2,0x2,2,weight
49147,2,0x2,2,weight
49148,2,0x2,2,weight
49149,2,0x2,2,weight
49150,2,0x2,2,weight
49151,2,0x2,2,weight
49152,1,0x1,1,weight
49153,1,0x1,1,weight
49154,1,0x1,1,weight
49155,1,0x1,1,weight
49156,1,0x1,1,weight
49157,1,0x1,1,weight
49158,1,0x1,1,weight
49159,1,0x1,1,weight
49160,2,0x2,2,weight
49161,2,0x2,2,weight
49162,2,0x2,2,weight
49163,2,0x2,2,weight
49164,2,0x2,2,weight
49165,2,0x2,2,weight
49166,2,0x2,2,weight
49167,2,0x2,2,weight
49168,1,0x1,1,weight
49169,1,0x1,1,weight
49170,1,0x1,1,weight
49171,1,0x1,1,weight
49172,1,0x1,1,weight
49173,1,0x1,1,weight
49174,1,0x1,1,weight
49175,1,0x1,1,weight
49176,2,0x2,2,weight
49177,2,0x2,2,weight
49178,2,0x2,2,weight
49179,2,0x2,2,weight
49180,2,0x2,2,weight
49181,2,0x2,2,weight
49182,2,0x2,2,weight
49183,2,0x2,2,weight
49184,1,0x1,1,weight
49185,1,0x1,1,weight
49186,1,0x1,1,weight
49187,1,0x1,1,weight
49188,1,0x1,1,weight
49189,1,0x1,1,weight
49190,1,0x1,1,weight
49191,1,0x1,1,weight
49192,2,0x2,2,weight
49193,2,0x2,2,weight
49194,2,0x2,2,weight
49195,2,0x2,2,weight
49196,2,0x2,2,weight
49197,2,0x2,2,weight
49198,2,0x2,2,weight
49199,2,0x2,2,weight
49200,1,0x1,1,weight
49201,1,0x1,1,weight
49202,1,0x1,1,weight
49203,1,0x1,1,weight
49204,1,0x1,1,weight
49205,1,0x1,1,weight
49206,1,0x1,1,weight
49207,1,0x1,1,weight
49208,2,0x2,2,weight
49209,2,0x2,2,weight
49210,2,0x2,2,weight
49211,2,0x2,2,weight
49212,2,0x2,2,weight
49213,2,0x2,2,weight
49214,2,0x2,2,weight
49215,2,0x2,2,weight
49216,1,0x1,1,weight
49217,1,0x1,1,weight
49218,1,0x1,1,weight
49219,1,0x1,1,weight
49220,1,0x1,1,weight
49221,1,0x1,1,weight
49222,1,0x1,1,weight
49223,1,0x1,1,weight
49224,2,0x2,2,weight
49225,2,0x2,2,weight
49226,2,0x2,2,weight
49227,2,0x2,2,weight
49228,2,0x2,2,weight
49229,2,0x2,2,weight
49230,2,0x2,2,weight
49231,2,0x2,2,weight
49232,1,0x1,1,weight
49233,1,0x1,1,weight
49234,1,0x1,1,weight
49235,1,0x1,1,weight
49236,1,0x1,1,weight
49237,1,0x1,1,weight
49238,1,0x1,1,weight
49239,1,0x1,1,weight
49240,2,0x2,2,weight
49241,2,0x2,2,weight
49242,2,0x2,2,weight
49243,2,0x2,2,weight
49244,2,0x2,2,weight
49245,2,0x2,2,weight
49246,2,0x2,2,weight
49247,2,0x2,2,weight
49248,1,0x1,1,weight
49249,1,0x1,1,weight
49250,1,0x1,1,weight
49251,1,0x1,1,weight
49252,1,0x1,1,weight
49253,1,0x1,1,weight
49254,1,0x1,1,weight
49255,1,0x1,1,weight
49256,2,0x2,2,weight
49257,2,0x2,2,weight
49258,2,0x2,2,weight
49259,2,0x2,2,weight
49260,2,0x2,2,weight
49261,2,0x2,2,weight
49262,2,0x2,2,weight
49263,2,0x2,2,weight
49264,1,0x1,1,weight
49265,1,0x1,1,weight
49266,1,0x1,1,weight
49267,1,0x1,1,weight
49268,1,0x1,1,weight
49269,1,0x1,1,weight
49270,1,0x1,1,weight
49271,1,0x1,1,weight
49272,2,0x2,2,weight
49273,2,0x2,2,weight
49274,2,0x2,2,weight
49275,2,0x2,2,weight
49276,2,0x2,2,weight
49277,2,0x2,2,weight
49278,2,0x2,2,weight
49279,2,0x2,2,weight
49280,1,0x1,1,weight
49281,1,0x1,1,weight
49282,1,0x1,1,weight
49283,1,0x1,1,weight
49284,1,0x1,1,weight
49285,1,0x1,1,weight
49286,1,0x1,1,weight
49287,1,0x1,1,weight
49288,2,0x2,2,weight
49289,2,0x2,2,weight
49290,2,0x2,2,weight
49291,2,0x2,2,weight
49292,2,0x2,2,weight
49293,2,0x2,2,weight
49294,2,0x2,2,weight
49295,2,0x2,2,weight
49296,1,0x1,1,weight
49297,1,0x1,1,weight
49298,1,0x1,1,weight
49299,1,0x1,1,weight
49300,1,0x1,1,weight
49301,1,0x1,1,weight
49302,1,0x1,1,weight
49303,1,0x1,1,weight
49304,2,0x2,2,weight
49305,2,0x2,2,weight
49306,2,0x2,2,weight
49307,2,0x2,2,weight
49308,2,0x2,2,weight
49309,2,0x2,2,weight
49310,2,0x2,2,weight
49311,2,0x2,2,weight
49312,1,0x1,1,weight
49313,1,0x1,1,weight
49314,1,0x1,1,weight
49315,1,0x1,1,weight
49316,1,0x1,1,weight
49317,1,0x1,1,weight
49318,1,0x1,1,weight
49319,1,0x1,1,weight
49320,2,0x2,2,weight
49321,2,0x2,2,weight
49322,2,0x2,2,weight
49323,2,0x2,2,weight
49324,2,0x2,2,weight
49325,2,0x2,2,weight
49326,2,0x2,2,weight
49327,2,0x2,2,weight
49328,1,0x1,1,weight
49329,1,0x1,1,weight
49330,1,0x1,1,weight
49331,1,0x1,1,weight
49332,1,0x1,1,weight
49333,1,0x1,1,weight
49334,1,0x1,1,weight
49335,1,0x1,1,weight
49336,2,0x2,2,weight
49337,2,0x2,2,weight
49338,2,0x2,2,weight
49339,2,0x2,2,weight
49340,2,0x2,2,weight
49341,2,0x2,2,weight
49342,2,0x2,2,weight
49343,2,0x2,2,weight
49344,1,0x1,1,weight
49345,1,0x1,1,weight
49346,1,0x1,1,weight
49347,1,0x1,1,weight
49348,1,0x1,1,weight
49349,1,0x1,1,weight
49350,1,0x1,1,weight
49351,1,0x1,1,weight
49352,2,0x2,2,weight
49353,2,0x2,2,weight
49354,2,0x2,2,weight
49355,2,0x2,2,weight
49356,2,0x2,2,weight
49357,2,0x2,2,weight
49358,2,0x2,2,weight
49359,2,0x2,2,weight
49360,1,0x1,1,weight
49361,1,0x1,1,weight
49362,1,0x1,1,weight
49363,1,0x1,1,weight
49364,1,0x1,1,weight
49365,1,0x1,1,weight
49366,1,0x1,1,weight
49367,1,0x1,1,weight
49368,2,0x2,2,weight
49369,2,0x2,2,weight
49370,2,0x2,2,weight
49371,2,0x2,2,weight
49372,2,0x2,2,weight
49373,2,0x2,2,weight
49374,2,0x2,2,weight
49375,2,0x2,2,weight
49376,1,0x1,1,weight
49377,1,0x1,1,weight
49378,1,0x1,1,weight
49379,1,0x1,1,weight
49380,1,0x1,1,weight
49381,1,0x1,1,weight
49382,1,0x1,1,weight
49383,1,0x1,1,weight
49384,2,0x2,2,weight
49385,2,0x2,2,weight
49386,2,0x2,2,weight
49387,2,0x2,2,weight
49388,2,0x2,2,weight
49389,2,0x2,2,weight
49390,2,0x2,2,weight
49391,2,0x2,2,weight
49392,1,0x1,1,weight
49393,1,0x1,1,weight
49394,1,0x1,1,weight
49395,1,0x1,1,weight
49396,1,0x1,1,weight
49397,1,0x1,1,weight
49398,1,0x1,1,weight
49399,1,0x1,1,weight
49400,2,0x2,2,weight
49401,2,0x2,2,weight
49402,2,0x2,2,weight
49403,2,0x2,2,weight
49404,2,0x2,2,weight
49405,2,0x2,2,weight
49406,2,0x2,2,weight
49407,2,0x2,2,weight
49408,1,0x1,1,weight
49409,1,0x1,1,weight
49410,1,0x1,1,weight
49411,1,0x1,1,weight
49412,1,0x1,1,weight
49413,1,0x1,1,weight
49414,1,0x1,1,weight
49415,1,0x1,1,weight
49416,2,0x2,2,weight
49417,2,0x2,2,weight
49418,2,0x2,2,weight
49419,2,0x2,2,weight
49420,2,0x2,2,weight
49421,2,0x2,2,weight
49422,2,0x2,2,weight
49423,2,0x2,2,weight
49424,1,0x1,1,weight
49425,1,0x1,1,weight
49426,1,0x1,1,weight
49427,1,0x1,1,weight
49428,1,0x1,1,weight
49429,1,0x1,1,weight
49430,1,0x1,1,weight
49431,1,0x1,1,weight
49432,2,0x2,2,weight
49433,2,0x2,2,weight
49434,2,0x2,2,weight
49435,2,0x2,2,weight
49436,2,0x2,2,weight
49437,2,0x2,2,weight
49438,2,0x2,2,weight
49439,2,0x2,2,weight
49440,1,0x1,1,weight
49441,1,0x1,1,weight
49442,1,0x1,1,weight
49443,1,0x1,1,weight
49444,1,0x1,1,weight
49445,1,0x1,1,weight
49446,1,0x1,1,weight
49447,1,0x1,1,weight
49448,2,0x2,2,weight
49449,2,0x2,2,weight
49450,2,0x2,2,weight
49451,2,0x2,2,weight
49452,2,0x2,2,weight
49453,2,0x2,2,weight
49454,2,0x2,2,weight
49455,2,0x2,2,weight
49456,1,0x1,1,weight
49457,1,0x1,1,weight
49458,1,0x1,1,weight
49459,1,0x1,1,weight
49460,1,0x1,1,weight
49461,1,0x1,1,weight
49462,1,0x1,1,weight
49463,1,0x1,1,weight
49464,2,0x2,2,weight
49465,2,0x2,2,weight
49466,2,0x2,2,weight
49467,2,0x2,2,weight
49468,2,0x2,2,weight
49469,2,0x2,2,weight
49470,2,0x2,2,weight
49471,2,0x2,2,weight
49472,1,0x1,1,weight
49473,1,0x1,1,weight
49474,1,0x1,1,weight
49475,1,0x1,1,weight
49476,1,0x1,1,weight
49477,1,0x1,1,weight
49478,1,0x1,1,weight
49479,1,0x1,1,weight
49480,2,0x2,2,weight
49481,2,0x2,2,weight
49482,2,0x2,2,weight
49483,2,0x2,2,weight
49484,2,0x2,2,weight
49485,2,0x2,2,weight
49486,2,0x2,2,weight
49487,2,0x2,2,weight
49488,1,0x1,1,weight
49489,1,0x1,1,weight
49490,1,0x1,1,weight
49491,1,0x1,1,weight
49492,1,0x1,1,weight
49493,1,0x1,1,weight
49494,1,0x1,1,weight
49495,1,0x1,1,weight
49496,2,0x2,2,weight
49497,2,0x2,2,weight
49498,2,0x2,2,weight
49499,2,0x2,2,weight
49500,2,0x2,2,weight
49501,2,0x2,2,weight
49502,2,0x2,2,weight
49503,2,0x2,2,weight
49504,1,0x1,1,weight
49505,1,0x1,1,weight
49506,1,0x1,1,weight
49507,1,0x1,1,weight
49508,1,0x1,1,weight
49509,1,0x1,1,weight
49510,1,0x1,1,weight
49511,1,0x1,1,weight
49512,2,0x2,2,weight
49513,2,0x2,2,weight
49514,2,0x2,2,weight
49515,2,0x2,2,weight
49516,2,0x2,2,weight
49517,2,0x2,2,weight
