# BVec Structured Data (Tile Organization)
# Large tiles: 256
# Each large tile: 1024 weights + 32 scale factors
# Format: tile_type,large_tile_idx,small_tile_idx,element_idx,value
# Large Tile 0 (row=0, col=0)
weight,45,9,8,2
weight,45,9,9,2
weight,45,9,10,2
weight,45,9,11,2
weight,45,9,12,2
weight,45,9,13,2
weight,45,9,14,2
weight,45,9,15,2
weight,45,9,16,1
weight,45,9,17,1
weight,45,9,18,1
weight,45,9,19,1
weight,45,9,20,1
weight,45,9,21,1
weight,45,9,22,1
weight,45,9,23,1
weight,45,9,24,2
weight,45,9,25,2
weight,45,9,26,2
weight,45,9,27,2
weight,45,9,28,2
weight,45,9,29,2
weight,45,9,30,2
weight,45,9,31,2
weight,45,9,32,1
weight,45,9,33,1
weight,45,9,34,1
weight,45,9,35,1
weight,45,9,36,1
weight,45,9,37,1
weight,45,9,38,1
weight,45,9,39,1
weight,45,9,40,2
weight,45,9,41,2
weight,45,9,42,2
weight,45,9,43,2
weight,45,9,44,2
weight,45,9,45,2
weight,45,9,46,2
weight,45,9,47,2
weight,45,9,48,1
weight,45,9,49,1
weight,45,9,50,1
weight,45,9,51,1
weight,45,9,52,1
weight,45,9,53,1
weight,45,9,54,1
weight,45,9,55,1
weight,45,9,56,2
weight,45,9,57,2
weight,45,9,58,2
weight,45,9,59,2
weight,45,9,60,2
weight,45,9,61,2
weight,45,9,62,2
weight,45,9,63,2
weight,45,10,0,1
weight,45,10,1,1
weight,45,10,2,1
weight,45,10,3,1
weight,45,10,4,1
weight,45,10,5,1
weight,45,10,6,1
weight,45,10,7,1
weight,45,10,8,2
weight,45,10,9,2
weight,45,10,10,2
weight,45,10,11,2
weight,45,10,12,2
weight,45,10,13,2
weight,45,10,14,2
weight,45,10,15,2
weight,45,10,16,1
weight,45,10,17,1
weight,45,10,18,1
weight,45,10,19,1
weight,45,10,20,1
weight,45,10,21,1
weight,45,10,22,1
weight,45,10,23,1
weight,45,10,24,2
weight,45,10,25,2
weight,45,10,26,2
weight,45,10,27,2
weight,45,10,28,2
weight,45,10,29,2
weight,45,10,30,2
weight,45,10,31,2
weight,45,10,32,1
weight,45,10,33,1
weight,45,10,34,1
weight,45,10,35,1
weight,45,10,36,1
weight,45,10,37,1
weight,45,10,38,1
weight,45,10,39,1
weight,45,10,40,2
weight,45,10,41,2
weight,45,10,42,2
weight,45,10,43,2
weight,45,10,44,2
weight,45,10,45,2
weight,45,10,46,2
weight,45,10,47,2
weight,45,10,48,1
weight,45,10,49,1
weight,45,10,50,1
weight,45,10,51,1
weight,45,10,52,1
weight,45,10,53,1
weight,45,10,54,1
weight,45,10,55,1
weight,45,10,56,2
weight,45,10,57,2
weight,45,10,58,2
weight,45,10,59,2
weight,45,10,60,2
weight,45,10,61,2
weight,45,10,62,2
weight,45,10,63,2
weight,45,11,0,1
weight,45,11,1,1
weight,45,11,2,1
weight,45,11,3,1
weight,45,11,4,1
weight,45,11,5,1
weight,45,11,6,1
weight,45,11,7,1
weight,45,11,8,2
weight,45,11,9,2
weight,45,11,10,2
weight,45,11,11,2
weight,45,11,12,2
weight,45,11,13,2
weight,45,11,14,2
weight,45,11,15,2
weight,45,11,16,1
weight,45,11,17,1
weight,45,11,18,1
weight,45,11,19,1
weight,45,11,20,1
weight,45,11,21,1
weight,45,11,22,1
weight,45,11,23,1
weight,45,11,24,2
weight,45,11,25,2
weight,45,11,26,2
weight,45,11,27,2
weight,45,11,28,2
weight,45,11,29,2
weight,45,11,30,2
weight,45,11,31,2
weight,45,11,32,1
weight,45,11,33,1
weight,45,11,34,1
weight,45,11,35,1
weight,45,11,36,1
weight,45,11,37,1
weight,45,11,38,1
weight,45,11,39,1
weight,45,11,40,2
weight,45,11,41,2
weight,45,11,42,2
weight,45,11,43,2
weight,45,11,44,2
weight,45,11,45,2
weight,45,11,46,2
weight,45,11,47,2
weight,45,11,48,1
weight,45,11,49,1
weight,45,11,50,1
weight,45,11,51,1
weight,45,11,52,1
weight,45,11,53,1
weight,45,11,54,1
weight,45,11,55,1
weight,45,11,56,2
weight,45,11,57,2
weight,45,11,58,2
weight,45,11,59,2
weight,45,11,60,2
weight,45,11,61,2
weight,45,11,62,2
weight,45,11,63,2
weight,45,12,0,1
weight,45,12,1,1
weight,45,12,2,1
weight,45,12,3,1
weight,45,12,4,1
weight,45,12,5,1
weight,45,12,6,1
weight,45,12,7,1
weight,45,12,8,2
weight,45,12,9,2
weight,45,12,10,2
weight,45,12,11,2
weight,45,12,12,2
weight,45,12,13,2
weight,45,12,14,2
weight,45,12,15,2
weight,45,12,16,1
weight,45,12,17,1
weight,45,12,18,1
weight,45,12,19,1
weight,45,12,20,1
weight,45,12,21,1
weight,45,12,22,1
weight,45,12,23,1
weight,45,12,24,2
weight,45,12,25,2
weight,45,12,26,2
weight,45,12,27,2
weight,45,12,28,2
weight,45,12,29,2
weight,45,12,30,2
weight,45,12,31,2
weight,45,12,32,1
weight,45,12,33,1
weight,45,12,34,1
weight,45,12,35,1
weight,45,12,36,1
weight,45,12,37,1
weight,45,12,38,1
weight,45,12,39,1
weight,45,12,40,2
weight,45,12,41,2
weight,45,12,42,2
weight,45,12,43,2
weight,45,12,44,2
weight,45,12,45,2
weight,45,12,46,2
weight,45,12,47,2
weight,45,12,48,1
weight,45,12,49,1
weight,45,12,50,1
weight,45,12,51,1
weight,45,12,52,1
weight,45,12,53,1
weight,45,12,54,1
weight,45,12,55,1
weight,45,12,56,2
weight,45,12,57,2
weight,45,12,58,2
weight,45,12,59,2
weight,45,12,60,2
weight,45,12,61,2
weight,45,12,62,2
weight,45,12,63,2
weight,45,13,0,1
weight,45,13,1,1
weight,45,13,2,1
weight,45,13,3,1
weight,45,13,4,1
weight,45,13,5,1
weight,45,13,6,1
weight,45,13,7,1
weight,45,13,8,2
weight,45,13,9,2
weight,45,13,10,2
weight,45,13,11,2
weight,45,13,12,2
weight,45,13,13,2
weight,45,13,14,2
weight,45,13,15,2
weight,45,13,16,1
weight,45,13,17,1
weight,45,13,18,1
weight,45,13,19,1
weight,45,13,20,1
weight,45,13,21,1
weight,45,13,22,1
weight,45,13,23,1
weight,45,13,24,2
weight,45,13,25,2
weight,45,13,26,2
weight,45,13,27,2
weight,45,13,28,2
weight,45,13,29,2
weight,45,13,30,2
weight,45,13,31,2
weight,45,13,32,1
weight,45,13,33,1
weight,45,13,34,1
weight,45,13,35,1
weight,45,13,36,1
weight,45,13,37,1
weight,45,13,38,1
weight,45,13,39,1
weight,45,13,40,2
weight,45,13,41,2
weight,45,13,42,2
weight,45,13,43,2
weight,45,13,44,2
weight,45,13,45,2
weight,45,13,46,2
weight,45,13,47,2
weight,45,13,48,1
weight,45,13,49,1
weight,45,13,50,1
weight,45,13,51,1
weight,45,13,52,1
weight,45,13,53,1
weight,45,13,54,1
weight,45,13,55,1
weight,45,13,56,2
weight,45,13,57,2
weight,45,13,58,2
weight,45,13,59,2
weight,45,13,60,2
weight,45,13,61,2
weight,45,13,62,2
weight,45,13,63,2
weight,45,14,0,1
weight,45,14,1,1
weight,45,14,2,1
weight,45,14,3,1
weight,45,14,4,1
weight,45,14,5,1
weight,45,14,6,1
weight,45,14,7,1
weight,45,14,8,2
weight,45,14,9,2
weight,45,14,10,2
weight,45,14,11,2
weight,45,14,12,2
weight,45,14,13,2
weight,45,14,14,2
weight,45,14,15,2
weight,45,14,16,1
weight,45,14,17,1
weight,45,14,18,1
weight,45,14,19,1
weight,45,14,20,1
weight,45,14,21,1
weight,45,14,22,1
weight,45,14,23,1
weight,45,14,24,2
weight,45,14,25,2
weight,45,14,26,2
weight,45,14,27,2
weight,45,14,28,2
weight,45,14,29,2
weight,45,14,30,2
weight,45,14,31,2
weight,45,14,32,1
weight,45,14,33,1
weight,45,14,34,1
weight,45,14,35,1
weight,45,14,36,1
weight,45,14,37,1
weight,45,14,38,1
weight,45,14,39,1
weight,45,14,40,2
weight,45,14,41,2
weight,45,14,42,2
weight,45,14,43,2
weight,45,14,44,2
weight,45,14,45,2
weight,45,14,46,2
weight,45,14,47,2
weight,45,14,48,1
weight,45,14,49,1
weight,45,14,50,1
weight,45,14,51,1
weight,45,14,52,1
weight,45,14,53,1
weight,45,14,54,1
weight,45,14,55,1
weight,45,14,56,2
weight,45,14,57,2
weight,45,14,58,2
weight,45,14,59,2
weight,45,14,60,2
weight,45,14,61,2
weight,45,14,62,2
weight,45,14,63,2
weight,45,15,0,1
weight,45,15,1,1
weight,45,15,2,1
weight,45,15,3,1
weight,45,15,4,1
weight,45,15,5,1
weight,45,15,6,1
weight,45,15,7,1
weight,45,15,8,2
weight,45,15,9,2
weight,45,15,10,2
weight,45,15,11,2
weight,45,15,12,2
weight,45,15,13,2
weight,45,15,14,2
weight,45,15,15,2
weight,45,15,16,1
weight,45,15,17,1
weight,45,15,18,1
weight,45,15,19,1
weight,45,15,20,1
weight,45,15,21,1
weight,45,15,22,1
weight,45,15,23,1
weight,45,15,24,2
weight,45,15,25,2
weight,45,15,26,2
weight,45,15,27,2
weight,45,15,28,2
weight,45,15,29,2
weight,45,15,30,2
weight,45,15,31,2
weight,45,15,32,1
weight,45,15,33,1
weight,45,15,34,1
weight,45,15,35,1
weight,45,15,36,1
weight,45,15,37,1
weight,45,15,38,1
weight,45,15,39,1
weight,45,15,40,2
weight,45,15,41,2
weight,45,15,42,2
weight,45,15,43,2
weight,45,15,44,2
weight,45,15,45,2
weight,45,15,46,2
weight,45,15,47,2
weight,45,15,48,1
weight,45,15,49,1
weight,45,15,50,1
weight,45,15,51,1
weight,45,15,52,1
weight,45,15,53,1
weight,45,15,54,1
weight,45,15,55,1
weight,45,15,56,2
weight,45,15,57,2
weight,45,15,58,2
weight,45,15,59,2
weight,45,15,60,2
weight,45,15,61,2
weight,45,15,62,2
weight,45,15,63,2
scale,45,-1,0,1
scale,45,-1,1,0.5
scale,45,-1,2,1
scale,45,-1,3,0.5
scale,45,-1,4,1
scale,45,-1,5,0.5
scale,45,-1,6,1
scale,45,-1,7,0.5
scale,45,-1,8,1
scale,45,-1,9,0.5
scale,45,-1,10,1
scale,45,-1,11,0.5
scale,45,-1,12,1
scale,45,-1,13,0.5
scale,45,-1,14,1
scale,45,-1,15,0.5
scale,45,-1,16,1
scale,45,-1,17,0.5
scale,45,-1,18,1
scale,45,-1,19,0.5
scale,45,-1,20,1
scale,45,-1,21,0.5
scale,45,-1,22,1
scale,45,-1,23,0.5
scale,45,-1,24,1
scale,45,-1,25,0.5
scale,45,-1,26,1
scale,45,-1,27,0.5
scale,45,-1,28,1
scale,45,-1,29,0.5
scale,45,-1,30,1
scale,45,-1,31,0.5
# Large Tile 46 (row=2, col=14)
weight,46,0,0,1
weight,46,0,1,1
weight,46,0,2,1
weight,46,0,3,1
weight,46,0,4,1
weight,46,0,5,1
weight,46,0,6,1
weight,46,0,7,1
weight,46,0,8,2
weight,46,0,9,2
weight,46,0,10,2
weight,46,0,11,2
weight,46,0,12,2
weight,46,0,13,2
weight,46,0,14,2
weight,46,0,15,2
weight,46,0,16,1
weight,46,0,17,1
weight,46,0,18,1
weight,46,0,19,1
weight,46,0,20,1
weight,46,0,21,1
weight,46,0,22,1
weight,46,0,23,1
weight,46,0,24,2
weight,46,0,25,2
weight,46,0,26,2
weight,46,0,27,2
weight,46,0,28,2
weight,46,0,29,2
weight,46,0,30,2
weight,46,0,31,2
weight,46,0,32,1
weight,46,0,33,1
weight,46,0,34,1
weight,46,0,35,1
weight,46,0,36,1
weight,46,0,37,1
weight,46,0,38,1
weight,46,0,39,1
weight,46,0,40,2
weight,46,0,41,2
weight,46,0,42,2
weight,46,0,43,2
weight,46,0,44,2
weight,46,0,45,2
weight,46,0,46,2
weight,46,0,47,2
weight,46,0,48,1
weight,46,0,49,1
weight,46,0,50,1
weight,46,0,51,1
weight,46,0,52,1
weight,46,0,53,1
weight,46,0,54,1
weight,46,0,55,1
weight,46,0,56,2
weight,46,0,57,2
weight,46,0,58,2
weight,46,0,59,2
weight,46,0,60,2
weight,46,0,61,2
weight,46,0,62,2
weight,46,0,63,2
weight,46,1,0,1
weight,46,1,1,1
weight,46,1,2,1
weight,46,1,3,1
weight,46,1,4,1
weight,46,1,5,1
weight,46,1,6,1
weight,46,1,7,1
weight,46,1,8,2
weight,46,1,9,2
weight,46,1,10,2
weight,46,1,11,2
weight,46,1,12,2
weight,46,1,13,2
weight,46,1,14,2
weight,46,1,15,2
weight,46,1,16,1
weight,46,1,17,1
weight,46,1,18,1
weight,46,1,19,1
weight,46,1,20,1
weight,46,1,21,1
weight,46,1,22,1
weight,46,1,23,1
weight,46,1,24,2
weight,46,1,25,2
weight,46,1,26,2
weight,46,1,27,2
weight,46,1,28,2
weight,46,1,29,2
weight,46,1,30,2
weight,46,1,31,2
weight,46,1,32,1
weight,46,1,33,1
weight,46,1,34,1
weight,46,1,35,1
weight,46,1,36,1
weight,46,1,37,1
weight,46,1,38,1
weight,46,1,39,1
weight,46,1,40,2
weight,46,1,41,2
weight,46,1,42,2
weight,46,1,43,2
weight,46,1,44,2
weight,46,1,45,2
weight,46,1,46,2
weight,46,1,47,2
weight,46,1,48,1
weight,46,1,49,1
weight,46,1,50,1
weight,46,1,51,1
weight,46,1,52,1
weight,46,1,53,1
weight,46,1,54,1
weight,46,1,55,1
weight,46,1,56,2
weight,46,1,57,2
weight,46,1,58,2
weight,46,1,59,2
weight,46,1,60,2
weight,46,1,61,2
weight,46,1,62,2
weight,46,1,63,2
weight,46,2,0,1
weight,46,2,1,1
weight,46,2,2,1
weight,46,2,3,1
weight,46,2,4,1
weight,46,2,5,1
weight,46,2,6,1
weight,46,2,7,1
weight,46,2,8,2
weight,46,2,9,2
weight,46,2,10,2
weight,46,2,11,2
weight,46,2,12,2
weight,46,2,13,2
weight,46,2,14,2
weight,46,2,15,2
weight,46,2,16,1
weight,46,2,17,1
weight,46,2,18,1
weight,46,2,19,1
weight,46,2,20,1
weight,46,2,21,1
weight,46,2,22,1
weight,46,2,23,1
weight,46,2,24,2
weight,46,2,25,2
weight,46,2,26,2
weight,46,2,27,2
weight,46,2,28,2
weight,46,2,29,2
weight,46,2,30,2
weight,46,2,31,2
weight,46,2,32,1
weight,46,2,33,1
weight,46,2,34,1
weight,46,2,35,1
weight,46,2,36,1
weight,46,2,37,1
weight,46,2,38,1
weight,46,2,39,1
weight,46,2,40,2
weight,46,2,41,2
weight,46,2,42,2
weight,46,2,43,2
weight,46,2,44,2
weight,46,2,45,2
weight,46,2,46,2
weight,46,2,47,2
weight,46,2,48,1
weight,46,2,49,1
weight,46,2,50,1
weight,46,2,51,1
weight,46,2,52,1
weight,46,2,53,1
weight,46,2,54,1
weight,46,2,55,1
weight,46,2,56,2
weight,46,2,57,2
weight,46,2,58,2
weight,46,2,59,2
weight,46,2,60,2
weight,46,2,61,2
weight,46,2,62,2
weight,46,2,63,2
weight,46,3,0,1
weight,46,3,1,1
weight,46,3,2,1
weight,46,3,3,1
weight,46,3,4,1
weight,46,3,5,1
weight,46,3,6,1
weight,46,3,7,1
weight,46,3,8,2
weight,46,3,9,2
weight,46,3,10,2
weight,46,3,11,2
weight,46,3,12,2
weight,46,3,13,2
weight,46,3,14,2
weight,46,3,15,2
weight,46,3,16,1
weight,46,3,17,1
weight,46,3,18,1
weight,46,3,19,1
weight,46,3,20,1
weight,46,3,21,1
weight,46,3,22,1
weight,46,3,23,1
weight,46,3,24,2
weight,46,3,25,2
weight,46,3,26,2
weight,46,3,27,2
weight,46,3,28,2
weight,46,3,29,2
weight,46,3,30,2
weight,46,3,31,2
weight,46,3,32,1
weight,46,3,33,1
weight,46,3,34,1
weight,46,3,35,1
weight,46,3,36,1
weight,46,3,37,1
weight,46,3,38,1
weight,46,3,39,1
weight,46,3,40,2
weight,46,3,41,2
weight,46,3,42,2
weight,46,3,43,2
weight,46,3,44,2
weight,46,3,45,2
weight,46,3,46,2
weight,46,3,47,2
weight,46,3,48,1
weight,46,3,49,1
weight,46,3,50,1
weight,46,3,51,1
weight,46,3,52,1
weight,46,3,53,1
weight,46,3,54,1
weight,46,3,55,1
weight,46,3,56,2
weight,46,3,57,2
weight,46,3,58,2
weight,46,3,59,2
weight,46,3,60,2
weight,46,3,61,2
weight,46,3,62,2
weight,46,3,63,2
weight,46,4,0,1
weight,46,4,1,1
weight,46,4,2,1
weight,46,4,3,1
weight,46,4,4,1
weight,46,4,5,1
weight,46,4,6,1
weight,46,4,7,1
weight,46,4,8,2
weight,46,4,9,2
weight,46,4,10,2
weight,46,4,11,2
weight,46,4,12,2
weight,46,4,13,2
weight,46,4,14,2
weight,46,4,15,2
weight,46,4,16,1
weight,46,4,17,1
weight,46,4,18,1
weight,46,4,19,1
weight,46,4,20,1
weight,46,4,21,1
weight,46,4,22,1
weight,46,4,23,1
weight,46,4,24,2
weight,46,4,25,2
weight,46,4,26,2
weight,46,4,27,2
weight,46,4,28,2
weight,46,4,29,2
weight,46,4,30,2
weight,46,4,31,2
weight,46,4,32,1
weight,46,4,33,1
weight,46,4,34,1
weight,46,4,35,1
weight,46,4,36,1
weight,46,4,37,1
weight,46,4,38,1
weight,46,4,39,1
weight,46,4,40,2
weight,46,4,41,2
weight,46,4,42,2
weight,46,4,43,2
weight,46,4,44,2
weight,46,4,45,2
weight,46,4,46,2
weight,46,4,47,2
weight,46,4,48,1
weight,46,4,49,1
weight,46,4,50,1
weight,46,4,51,1
weight,46,4,52,1
weight,46,4,53,1
weight,46,4,54,1
weight,46,4,55,1
weight,46,4,56,2
weight,46,4,57,2
weight,46,4,58,2
weight,46,4,59,2
weight,46,4,60,2
weight,46,4,61,2
weight,46,4,62,2
weight,46,4,63,2
weight,46,5,0,1
weight,46,5,1,1
weight,46,5,2,1
weight,46,5,3,1
weight,46,5,4,1
weight,46,5,5,1
weight,46,5,6,1
weight,46,5,7,1
weight,46,5,8,2
weight,46,5,9,2
weight,46,5,10,2
weight,46,5,11,2
weight,46,5,12,2
weight,46,5,13,2
weight,46,5,14,2
weight,46,5,15,2
weight,46,5,16,1
weight,46,5,17,1
weight,46,5,18,1
weight,46,5,19,1
weight,46,5,20,1
weight,46,5,21,1
weight,46,5,22,1
weight,46,5,23,1
weight,46,5,24,2
weight,46,5,25,2
weight,46,5,26,2
weight,46,5,27,2
weight,46,5,28,2
weight,46,5,29,2
weight,46,5,30,2
weight,46,5,31,2
weight,46,5,32,1
weight,46,5,33,1
weight,46,5,34,1
weight,46,5,35,1
weight,46,5,36,1
weight,46,5,37,1
weight,46,5,38,1
weight,46,5,39,1
weight,46,5,40,2
weight,46,5,41,2
weight,46,5,42,2
weight,46,5,43,2
weight,46,5,44,2
weight,46,5,45,2
weight,46,5,46,2
weight,46,5,47,2
weight,46,5,48,1
weight,46,5,49,1
weight,46,5,50,1
weight,46,5,51,1
weight,46,5,52,1
weight,46,5,53,1
weight,46,5,54,1
weight,46,5,55,1
weight,46,5,56,2
weight,46,5,57,2
weight,46,5,58,2
weight,46,5,59,2
weight,46,5,60,2
weight,46,5,61,2
weight,46,5,62,2
weight,46,5,63,2
weight,46,6,0,1
weight,46,6,1,1
weight,46,6,2,1
weight,46,6,3,1
weight,46,6,4,1
weight,46,6,5,1
weight,46,6,6,1
weight,46,6,7,1
weight,46,6,8,2
weight,46,6,9,2
weight,46,6,10,2
weight,46,6,11,2
weight,46,6,12,2
weight,46,6,13,2
weight,46,6,14,2
weight,46,6,15,2
weight,46,6,16,1
weight,46,6,17,1
weight,46,6,18,1
weight,46,6,19,1
weight,46,6,20,1
weight,46,6,21,1
weight,46,6,22,1
weight,46,6,23,1
weight,46,6,24,2
weight,46,6,25,2
weight,46,6,26,2
weight,46,6,27,2
weight,46,6,28,2
weight,46,6,29,2
weight,46,6,30,2
weight,46,6,31,2
weight,46,6,32,1
weight,46,6,33,1
weight,46,6,34,1
weight,46,6,35,1
weight,46,6,36,1
weight,46,6,37,1
weight,46,6,38,1
weight,46,6,39,1
weight,46,6,40,2
weight,46,6,41,2
weight,46,6,42,2
weight,46,6,43,2
weight,46,6,44,2
weight,46,6,45,2
weight,46,6,46,2
weight,46,6,47,2
weight,46,6,48,1
weight,46,6,49,1
weight,46,6,50,1
weight,46,6,51,1
weight,46,6,52,1
weight,46,6,53,1
weight,46,6,54,1
weight,46,6,55,1
weight,46,6,56,2
weight,46,6,57,2
weight,46,6,58,2
weight,46,6,59,2
weight,46,6,60,2
weight,46,6,61,2
weight,46,6,62,2
weight,46,6,63,2
weight,46,7,0,1
weight,46,7,1,1
weight,46,7,2,1
weight,46,7,3,1
weight,46,7,4,1
weight,46,7,5,1
weight,46,7,6,1
weight,46,7,7,1
weight,46,7,8,2
weight,46,7,9,2
weight,46,7,10,2
weight,46,7,11,2
weight,46,7,12,2
weight,46,7,13,2
weight,46,7,14,2
weight,46,7,15,2
weight,46,7,16,1
weight,46,7,17,1
weight,46,7,18,1
weight,46,7,19,1
weight,46,7,20,1
weight,46,7,21,1
weight,46,7,22,1
weight,46,7,23,1
weight,46,7,24,2
weight,46,7,25,2
weight,46,7,26,2
weight,46,7,27,2
weight,46,7,28,2
weight,46,7,29,2
weight,46,7,30,2
weight,46,7,31,2
weight,46,7,32,1
weight,46,7,33,1
weight,46,7,34,1
weight,46,7,35,1
weight,46,7,36,1
weight,46,7,37,1
weight,46,7,38,1
weight,46,7,39,1
weight,46,7,40,2
weight,46,7,41,2
weight,46,7,42,2
weight,46,7,43,2
weight,46,7,44,2
weight,46,7,45,2
weight,46,7,46,2
weight,46,7,47,2
weight,46,7,48,1
weight,46,7,49,1
weight,46,7,50,1
weight,46,7,51,1
weight,46,7,52,1
weight,46,7,53,1
weight,46,7,54,1
weight,46,7,55,1
weight,46,7,56,2
weight,46,7,57,2
weight,46,7,58,2
weight,46,7,59,2
weight,46,7,60,2
weight,46,7,61,2
weight,46,7,62,2
weight,46,7,63,2
weight,46,8,0,1
weight,46,8,1,1
weight,46,8,2,1
weight,46,8,3,1
weight,46,8,4,1
weight,46,8,5,1
weight,46,8,6,1
weight,46,8,7,1
weight,46,8,8,2
weight,46,8,9,2
weight,46,8,10,2
weight,46,8,11,2
weight,46,8,12,2
weight,46,8,13,2
weight,46,8,14,2
weight,46,8,15,2
weight,46,8,16,1
weight,46,8,17,1
weight,46,8,18,1
weight,46,8,19,1
weight,46,8,20,1
weight,46,8,21,1
weight,46,8,22,1
weight,46,8,23,1
weight,46,8,24,2
weight,46,8,25,2
weight,46,8,26,2
weight,46,8,27,2
weight,46,8,28,2
weight,46,8,29,2
weight,46,8,30,2
weight,46,8,31,2
weight,46,8,32,1
weight,46,8,33,1
weight,46,8,34,1
weight,46,8,35,1
weight,46,8,36,1
weight,46,8,37,1
weight,46,8,38,1
weight,46,8,39,1
weight,46,8,40,2
weight,46,8,41,2
weight,46,8,42,2
weight,46,8,43,2
weight,46,8,44,2
weight,46,8,45,2
weight,46,8,46,2
weight,46,8,47,2
weight,46,8,48,1
weight,46,8,49,1
weight,46,8,50,1
weight,46,8,51,1
weight,46,8,52,1
weight,46,8,53,1
weight,46,8,54,1
weight,46,8,55,1
weight,46,8,56,2
weight,46,8,57,2
weight,46,8,58,2
weight,46,8,59,2
weight,46,8,60,2
weight,46,8,61,2
weight,46,8,62,2
weight,46,8,63,2
weight,46,9,0,1
weight,46,9,1,1
weight,46,9,2,1
weight,46,9,3,1
weight,46,9,4,1
weight,46,9,5,1
weight,46,9,6,1
weight,46,9,7,1
weight,46,9,8,2
weight,46,9,9,2
weight,46,9,10,2
weight,46,9,11,2
weight,46,9,12,2
weight,46,9,13,2
weight,46,9,14,2
weight,46,9,15,2
weight,46,9,16,1
weight,46,9,17,1
weight,46,9,18,1
weight,46,9,19,1
weight,46,9,20,1
weight,46,9,21,1
weight,46,9,22,1
weight,46,9,23,1
weight,46,9,24,2
weight,46,9,25,2
weight,46,9,26,2
weight,46,9,27,2
weight,46,9,28,2
weight,46,9,29,2
weight,46,9,30,2
weight,46,9,31,2
weight,46,9,32,1
weight,46,9,33,1
weight,46,9,34,1
weight,46,9,35,1
weight,46,9,36,1
weight,46,9,37,1
weight,46,9,38,1
weight,46,9,39,1
weight,46,9,40,2
weight,46,9,41,2
weight,46,9,42,2
weight,46,9,43,2
weight,46,9,44,2
weight,46,9,45,2
weight,46,9,46,2
weight,46,9,47,2
weight,46,9,48,1
weight,46,9,49,1
weight,46,9,50,1
weight,46,9,51,1
weight,46,9,52,1
weight,46,9,53,1
weight,46,9,54,1
weight,46,9,55,1
weight,46,9,56,2
weight,46,9,57,2
weight,46,9,58,2
weight,46,9,59,2
weight,46,9,60,2
weight,46,9,61,2
weight,46,9,62,2
weight,46,9,63,2
weight,46,10,0,1
weight,46,10,1,1
weight,46,10,2,1
weight,46,10,3,1
weight,46,10,4,1
weight,46,10,5,1
weight,46,10,6,1
weight,46,10,7,1
weight,46,10,8,2
weight,46,10,9,2
weight,46,10,10,2
weight,46,10,11,2
weight,46,10,12,2
weight,46,10,13,2
weight,46,10,14,2
weight,46,10,15,2
weight,46,10,16,1
weight,46,10,17,1
weight,46,10,18,1
weight,46,10,19,1
weight,46,10,20,1
weight,46,10,21,1
weight,46,10,22,1
weight,46,10,23,1
weight,46,10,24,2
weight,46,10,25,2
weight,46,10,26,2
weight,46,10,27,2
weight,46,10,28,2
weight,46,10,29,2
weight,46,10,30,2
weight,46,10,31,2
weight,46,10,32,1
weight,46,10,33,1
weight,46,10,34,1
weight,46,10,35,1
weight,46,10,36,1
weight,46,10,37,1
weight,46,10,38,1
weight,46,10,39,1
weight,46,10,40,2
weight,46,10,41,2
weight,46,10,42,2
weight,46,10,43,2
weight,46,10,44,2
weight,46,10,45,2
weight,46,10,46,2
weight,46,10,47,2
weight,46,10,48,1
weight,46,10,49,1
weight,46,10,50,1
weight,46,10,51,1
weight,46,10,52,1
weight,46,10,53,1
weight,46,10,54,1
weight,46,10,55,1
weight,46,10,56,2
weight,46,10,57,2
weight,46,10,58,2
weight,46,10,59,2
weight,46,10,60,2
weight,46,10,61,2
weight,46,10,62,2
weight,46,10,63,2
weight,46,11,0,1
weight,46,11,1,1
weight,46,11,2,1
weight,46,11,3,1
weight,46,11,4,1
weight,46,11,5,1
weight,46,11,6,1
weight,46,11,7,1
weight,46,11,8,2
weight,46,11,9,2
weight,46,11,10,2
weight,46,11,11,2
weight,46,11,12,2
weight,46,11,13,2
weight,46,11,14,2
weight,46,11,15,2
weight,46,11,16,1
weight,46,11,17,1
weight,46,11,18,1
weight,46,11,19,1
weight,46,11,20,1
weight,46,11,21,1
weight,46,11,22,1
weight,46,11,23,1
weight,46,11,24,2
weight,46,11,25,2
weight,46,11,26,2
weight,46,11,27,2
weight,46,11,28,2
weight,46,11,29,2
weight,46,11,30,2
weight,46,11,31,2
weight,46,11,32,1
weight,46,11,33,1
weight,46,11,34,1
weight,46,11,35,1
weight,46,11,36,1
weight,46,11,37,1
weight,46,11,38,1
weight,46,11,39,1
weight,46,11,40,2
weight,46,11,41,2
weight,46,11,42,2
weight,46,11,43,2
weight,46,11,44,2
weight,46,11,45,2
weight,46,11,46,2
weight,46,11,47,2
weight,46,11,48,1
weight,46,11,49,1
weight,46,11,50,1
weight,46,11,51,1
weight,46,11,52,1
weight,46,11,53,1
weight,46,11,54,1
weight,46,11,55,1
weight,46,11,56,2
weight,46,11,57,2
weight,46,11,58,2
weight,46,11,59,2
weight,46,11,60,2
weight,46,11,61,2
weight,46,11,62,2
weight,46,11,63,2
weight,46,12,0,1
weight,46,12,1,1
weight,46,12,2,1
weight,46,12,3,1
weight,46,12,4,1
weight,46,12,5,1
weight,46,12,6,1
weight,46,12,7,1
weight,46,12,8,2
weight,46,12,9,2
weight,46,12,10,2
weight,46,12,11,2
weight,46,12,12,2
weight,46,12,13,2
weight,46,12,14,2
weight,46,12,15,2
